"loja_id","regiao","tipo_loja","porte","area_m2","num_funcionarios","fluxo_clientes_mensal","ticket_medio","gasto_marketing","receita_mensal","taxa_conversao","teve_reclamacao_grave","num_reclamacoes_mes","participou_campanha","receita_pre_campanha","receita_pos_campanha","participou_teste_fidelidade","grupo_teste_fidelidade","vendas_incrementais_fidelidade"
"LJ1200","Leste","Rua","Pequena",84.5,2,2210,46.51,499.93,3432.41,0.1728,0,0,0,NA,NA,0,NA,NA
"LJ1201","Norte","Rua","Pequena",71.3,4,1908,35.48,833.69,500,0.1588,0,0,1,500,1233.54,1,"Tratamento",133.65
"LJ1202","Sul","Shopping","Pequena",87.9,3,2455,48.1,831.67,500,0.1653,0,2,0,NA,NA,0,NA,NA
"LJ1203","Sul","Rua","Media",233.1,11,6398,49.43,2140.19,5069.97,0.2393,0,0,1,5069.97,5215.33,0,NA,NA
"LJ1204","Central","Shopping","Media",225.5,14,7451,75.17,4590.69,11133.51,0.2842,0,2,0,NA,NA,0,NA,NA
"LJ1205","Leste","Rua","Pequena",98.5,2,1837,36.18,1551.75,1126.85,0.1462,0,0,0,NA,NA,0,NA,NA
"LJ1206","Oeste","Rua","Pequena",72.1,4,2099,43.28,1692.87,2696.65,0.165,0,0,0,NA,NA,1,"Tratamento",-37.9
"LJ1207","Oeste","Quiosque","Media",188.8,10,2929,81.26,7762.91,7040,0.2191,1,3,1,7040,7686.33,0,NA,NA
"LJ1208","Oeste","Rua","Pequena",81.1,5,2064,37.67,1279.34,3581.33,0.1205,0,2,1,3581.33,3885.3,1,"Tratamento",156.95
"LJ1209","Sul","Rua","Pequena",71,3,1714,47.89,817.31,4578.7,0.099,0,0,0,NA,NA,0,NA,NA
"LJ1210","Sul","Quiosque","Pequena",62.4,2,1521,35.09,913.94,2208.5,0.1213,0,0,0,NA,NA,0,NA,NA
"LJ1211","Sul","Shopping","Pequena",54.8,4,1768,60.02,3161.03,3273.87,0.1492,0,1,0,NA,NA,0,NA,NA
"LJ1212","Leste","Rua","Media",214.3,12,6791,62.67,3665.82,4589.99,0.2937,0,2,0,NA,NA,0,NA,NA
"LJ1213","Sul","Shopping","Grande",558.2,31,19717,83.21,10145.27,28283.99,0.3043,0,1,0,NA,NA,0,NA,NA
"LJ1214","Sul","Shopping","Grande",513.4,22,18923,85.89,8468.3,31144.98,0.3204,0,3,1,31144.98,34321.91,0,NA,NA
"LJ1215","Sul","Rua","Media",243.1,6,6381,72.74,2715.09,7912.73,0.2452,0,1,0,NA,NA,0,NA,NA
"LJ1216","Central","Quiosque","Media",240.2,15,4655,57.6,3707.03,8100.21,0.2112,1,0,0,NA,NA,0,NA,NA
"LJ1217","Central","Rua","Media",176.1,10,6605,66.38,5584.06,11333.01,0.2802,0,1,0,NA,NA,0,NA,NA
"LJ1218","Norte","Shopping","Pequena",60.4,4,2490,46.63,1233.87,3362.98,0.1351,0,0,0,NA,NA,0,NA,NA
"LJ1219","Oeste","Rua","Media",238.7,11,6214,85.17,2808.21,8922.36,0.2719,0,2,1,8922.36,9984.72,0,NA,NA
"LJ1220","Sul","Quiosque","Grande",459,26,10471,86.48,17652.91,22442.21,0.2661,0,1,1,22442.21,24077.16,0,NA,NA
"LJ1221","Oeste","Rua","Pequena",62.6,2,1949,43.5,1048.82,2566.24,0.1323,0,1,0,NA,NA,0,NA,NA
"LJ1222","Sul","Rua","Media",187.3,11,8471,61.21,3717.27,12637.87,0.2893,0,3,0,NA,NA,0,NA,NA
"LJ1223","Central","Rua","Pequena",71.3,3,2906,40.93,1116.73,2060.04,0.1697,0,2,0,NA,NA,0,NA,NA
"LJ1224","Central","Shopping","Grande",577.1,25,17948,91.58,14013.13,32398.16,0.3563,0,2,0,NA,NA,0,NA,NA
"LJ1225","Norte","Rua","Media",176.3,15,6810,45.73,4333.06,9359.91,0.2796,0,0,0,NA,NA,0,NA,NA
"LJ1226","Sul","Rua","Grande",500.4,28,13595,78.9,9998.45,18657.91,0.3762,0,0,0,NA,NA,0,NA,NA
"LJ1227","Sul","Quiosque","Pequena",76.9,2,1045,47.59,792.02,3147.46,0.0957,0,0,0,NA,NA,0,NA,NA
"LJ1228","Norte","Rua","Media",283.4,9,7303,47.26,5884.16,6236.1,0.2961,0,2,0,NA,NA,0,NA,NA
"LJ1229","Sul","Rua","Pequena",60.2,4,2236,32.9,1571.24,3438.57,0.149,0,0,1,3438.57,4307.27,0,NA,NA
"LJ1230","Sul","Rua","Pequena",62.7,6,1823,54.5,1359.9,2394.2,0.1523,0,0,0,NA,NA,0,NA,NA
"LJ1231","Central","Rua","Pequena",69.1,4,2746,44.01,972.14,2191,0.1515,0,1,0,NA,NA,0,NA,NA
"LJ1232","Norte","Quiosque","Pequena",52.1,4,1809,55.64,922.44,500,0.1372,0,2,0,NA,NA,0,NA,NA
"LJ1233","Leste","Quiosque","Pequena",73.6,4,1421,37.72,692.93,3469.37,0.1403,0,0,0,NA,NA,1,"Tratamento",333.63
"LJ1234","Leste","Shopping","Grande",406.6,28,18264,84.56,10019.96,26459.94,0.389,0,0,0,NA,NA,1,"Controle",-637.93
"LJ1235","Central","Shopping","Media",193.1,9,6610,67.79,3531.27,6474.01,0.2612,0,2,0,NA,NA,0,NA,NA
"LJ1236","Sul","Shopping","Pequena",100.4,4,3018,45.8,1201.92,3092.38,0.223,0,2,0,NA,NA,1,"Tratamento",321.8
"LJ1237","Leste","Rua","Pequena",80.9,5,2620,58.83,1849.77,3674.82,0.1852,0,0,0,NA,NA,0,NA,NA
"LJ1238","Oeste","Rua","Pequena",96.3,3,2663,47.53,1890.66,5514.07,0.2076,0,0,0,NA,NA,1,"Controle",15.85
"LJ1239","Leste","Rua","Media",218.2,6,6440,56.37,3717.74,9481.87,0.2356,0,0,0,NA,NA,1,"Controle",-199.74
"LJ1240","Central","Shopping","Media",191.3,15,7540,55.6,3937.64,7820.98,0.2728,0,3,0,NA,NA,0,NA,NA
"LJ1241","Oeste","Quiosque","Grande",488.7,28,10445,105.09,9076.83,19544.24,0.282,0,0,1,19544.24,21127.54,1,"Tratamento",287.23
"LJ1242","Norte","Shopping","Media",210.2,13,7230,61.08,5819.61,10547.11,0.2532,0,1,0,NA,NA,1,"Tratamento",287.17
"LJ1243","Sul","Quiosque","Pequena",89.9,4,3056,66.94,2390.46,4284.88,0.1853,0,1,0,NA,NA,0,NA,NA
"LJ1244","Central","Quiosque","Pequena",67.6,5,1199,40.92,934.89,1006.22,0.1362,0,0,0,NA,NA,0,NA,NA
"LJ1245","Central","Rua","Media",231,12,7531,71.05,3360.85,10895.26,0.2633,0,1,0,NA,NA,1,"Controle",-349.96
"LJ1246","Central","Rua","Media",187.2,14,4189,68.28,3596.32,8040.08,0.1986,0,0,0,NA,NA,0,NA,NA
"LJ1247","Oeste","Rua","Pequena",87.9,5,1928,43.27,1506.52,500.51,0.1728,0,1,0,NA,NA,1,"Tratamento",990.76
"LJ1248","Sul","Rua","Grande",459.8,31,15486,96.78,10236.23,24502.8,0.3575,0,0,0,NA,NA,0,NA,NA
"LJ1249","Oeste","Rua","Pequena",96.6,1,1838,38.9,1482.22,500,0.1345,0,0,0,NA,NA,0,NA,NA
"LJ1250","Sul","Rua","Media",217.3,9,7259,66.58,4213.36,7794.98,0.2725,0,1,0,NA,NA,0,NA,NA
"LJ1251","Norte","Rua","Pequena",87.2,2,2215,51.53,662.91,1868.36,0.173,0,1,0,NA,NA,0,NA,NA
"LJ1252","Leste","Shopping","Pequena",98.8,3,2728,51.11,1315.01,3587.67,0.1944,0,0,0,NA,NA,0,NA,NA
"LJ1253","Sul","Rua","Pequena",90.1,3,2338,42.35,1087.66,1924.69,0.1778,0,0,0,NA,NA,1,"Controle",59.55
"LJ1254","Norte","Shopping","Media",225.4,11,8090,82.74,3092.17,12232.16,0.2585,0,2,0,NA,NA,0,NA,NA
"LJ1255","Oeste","Rua","Pequena",62.1,4,2017,41.67,1065.56,3883.03,0.148,0,1,0,NA,NA,1,"Tratamento",34.53
"LJ1256","Central","Rua","Media",235.1,15,4396,82.58,8865.17,6965.83,0.243,0,0,1,6965.83,8080.43,1,"Controle",-260.2
"LJ1257","Oeste","Quiosque","Pequena",59.1,4,1641,51.6,1807.39,1999.69,0.1469,0,0,0,NA,NA,1,"Tratamento",81.43
"LJ1258","Central","Shopping","Media",253.3,15,6170,81,4559.51,10100,0.2838,0,4,1,10100,10334.72,0,NA,NA
"LJ1259","Sul","Rua","Pequena",70.7,4,2480,50.59,1029.61,500,0.1674,0,1,0,NA,NA,0,NA,NA
"LJ1260","Oeste","Quiosque","Media",229.2,10,4888,55.11,8401.32,7199.73,0.2735,0,0,0,NA,NA,0,NA,NA
"LJ1261","Central","Rua","Media",187,12,7004,60.65,3232.83,9633,0.2631,0,0,0,NA,NA,0,NA,NA
"LJ1262","Norte","Rua","Media",224.7,6,8506,67.8,1858.46,14129.96,0.3124,0,1,1,14129.96,14148,0,NA,NA
"LJ1263","Sul","Rua","Pequena",80.7,6,2772,49.25,1302.31,5251.42,0.1741,0,2,0,NA,NA,1,"Controle",-127.14
"LJ1264","Central","Shopping","Media",216.4,11,9738,58.65,7685.81,11255.43,0.3411,0,2,0,NA,NA,0,NA,NA
"LJ1265","Leste","Rua","Pequena",73.1,5,2104,44.45,692.39,2077.74,0.149,0,2,0,NA,NA,0,NA,NA
"LJ1266","Leste","Shopping","Pequena",58.3,5,2801,35.44,1306.3,2249.37,0.1885,1,3,0,NA,NA,0,NA,NA
"LJ1267","Leste","Rua","Media",311.7,11,6619,64.43,1813.07,12425.88,0.2902,0,2,0,NA,NA,0,NA,NA
"LJ1268","Norte","Shopping","Pequena",63,4,2686,57.78,1768.65,2631.76,0.203,0,1,0,NA,NA,0,NA,NA
"LJ1269","Central","Rua","Pequena",89.5,5,1793,43.88,1357.41,2400.57,0.1585,0,2,1,2400.57,3311.22,1,"Controle",-53.77
"LJ1270","Sul","Rua","Grande",426.8,28,16383,101.48,8617.96,29822.51,0.3429,0,2,0,NA,NA,1,"Controle",42.15
"LJ1271","Leste","Quiosque","Pequena",60.7,4,1753,47.2,1125.56,4391.4,0.1051,0,3,0,NA,NA,1,"Tratamento",201.22
"LJ1272","Oeste","Quiosque","Media",271.4,14,4196,53.41,4410.79,5263.91,0.2416,0,1,0,NA,NA,0,NA,NA
"LJ1273","Central","Rua","Media",202.9,11,5954,66.35,3376.72,7823.28,0.2872,0,1,0,NA,NA,1,"Controle",-314.64
"LJ1274","Leste","Rua","Media",214.6,11,6166,59.65,4797.06,8873.89,0.2519,0,1,0,NA,NA,0,NA,NA
"LJ1275","Oeste","Quiosque","Pequena",108.8,5,1959,43.95,1038.2,899.74,0.1732,0,4,0,NA,NA,1,"Controle",139.23
"LJ1276","Oeste","Rua","Pequena",91,5,2355,40.98,1478.2,3158.61,0.1987,0,3,0,NA,NA,0,NA,NA
"LJ1277","Leste","Rua","Media",231.4,12,7485,83.11,4050.41,10108.18,0.305,0,0,0,NA,NA,0,NA,NA
"LJ1278","Central","Shopping","Media",202.6,12,7332,79.86,3765.51,9065.3,0.2716,0,0,0,NA,NA,0,NA,NA
"LJ1279","Sul","Shopping","Pequena",76.2,5,2433,47.07,1027.49,831.29,0.1584,0,2,0,NA,NA,0,NA,NA
"LJ1280","Sul","Shopping","Pequena",76.2,5,1663,50.31,820.23,3243.26,0.1197,0,3,0,NA,NA,1,"Tratamento",78.68
"LJ1281","Oeste","Rua","Pequena",74.1,2,2188,38.18,804.34,3309.18,0.1195,0,1,0,NA,NA,0,NA,NA
"LJ1282","Leste","Shopping","Media",270.4,13,9174,63.7,3033.39,10662.32,0.2749,0,1,1,10662.32,11550.4,0,NA,NA
"LJ1283","Central","Rua","Grande",479.3,27,16894,96.22,9593.27,31677.88,0.3435,0,2,0,NA,NA,0,NA,NA
"LJ1284","Sul","Rua","Pequena",68.5,2,2143,48.38,6996.64,4760.38,0.1229,0,0,1,4760.38,4918.2,0,NA,NA
"LJ1285","Norte","Rua","Pequena",93.9,2,2623,31.71,2014.04,938.18,0.1664,0,0,0,NA,NA,1,"Controle",153.41
"LJ1286","Oeste","Rua","Media",224.4,8,6810,72.96,3880.01,13044.68,0.2774,0,1,0,NA,NA,0,NA,NA
"LJ1287","Sul","Rua","Media",155.3,15,6517,47.32,5346.9,8125.84,0.2427,0,0,0,NA,NA,0,NA,NA
"LJ1288","Leste","Quiosque","Media",187.8,13,4963,69.06,3122.38,7779.18,0.2663,0,3,0,NA,NA,0,NA,NA
"LJ1289","Central","Shopping","Pequena",71.4,4,2105,43.75,1322.9,2389.81,0.164,0,1,0,NA,NA,0,NA,NA
"LJ1290","Oeste","Quiosque","Pequena",86.3,5,1434,37.07,1934.62,500,0.1189,0,0,1,500,675.32,0,NA,NA
"LJ1291","Central","Shopping","Pequena",68.2,4,2154,41.52,1059.47,4360.03,0.1821,0,1,1,4360.03,4312.78,0,NA,NA
"LJ1292","Norte","Rua","Media",219.1,5,5863,60.15,4452.64,8384.22,0.2349,0,1,0,NA,NA,1,"Controle",304.31
"LJ1293","Sul","Shopping","Media",183.5,12,8154,77.03,4147.75,12444.66,0.3026,0,1,1,12444.66,12388.76,0,NA,NA
"LJ1294","Sul","Quiosque","Pequena",97.2,4,1950,53.63,1159.05,747.86,0.1211,0,0,1,747.86,672.32,0,NA,NA
"LJ1295","Sul","Rua","Grande",473.4,31,18133,119.18,9266.55,38425.04,0.3203,0,5,0,NA,NA,0,NA,NA
"LJ1296","Norte","Quiosque","Pequena",78.5,3,2034,41.98,1418.25,1938.05,0.1496,0,1,0,NA,NA,0,NA,NA
"LJ1297","Central","Quiosque","Pequena",64.3,5,1589,47.69,775.05,500,0.1333,0,1,0,NA,NA,0,NA,NA
"LJ1298","Sul","Quiosque","Media",208.4,10,4332,54.9,3040.98,5680.09,0.2317,0,2,0,NA,NA,1,"Tratamento",261.91
"LJ1299","Sul","Shopping","Pequena",92.5,3,2822,59.22,1240.53,2311.12,0.1576,0,0,0,NA,NA,0,NA,NA
"LJ1300","Sul","Rua","Grande",431.1,22,16007,88.75,12066.76,27567.16,0.3004,0,1,0,NA,NA,0,NA,NA
